0xFa265a98732Ad5267a1D9DB8da434aaBc4BA18c0,116923324500000000000000
0x433483e8BBcd31703bfbb265a587588177268cAb,70002504930000000000000
0x11d5A07Cfcf40A445DF13C15f5c6D093c001ffBB,30377258880000000000000
0x135d022eAD508d642e6ADEca8AC709c32995Ffa4,27754899420000000000000
0x2F298e77bA4Fd4c0B6878938F6b4071927954086,26964636760000000000000
0x7Dd0Cb21E7C74776bd57f939C4F608246D32f6C4,25430597490000000000000
0x4a20B67AC0519CF1677Da336eB300FA4132Af88e,20303460900000000000000
0x40c7E9977d99fD3Db838FfB1E312AD9E2423c457,16707629110000000000000
0x00ea890138fC0a6B06aF15b420353c3d12841dF7,15135307220000000000000
0x8d95E1460B81527b41773B6C4B2f9d506AD98880,15039600670000000000000
0x3D0ECf515E8F8E8784D4be6e8654388d8eb717a5,14771622330000000000000
0x4F7eF9d21fc5E8B83d37386e5507c34bF87CFC90,11115632130000000000000
0x1e9Eea8688130c71E46c2EbDc040AA34024A0f47,10924219030000000000000
0x010a041197306B8aE721C2af4a51c4DdB3874208,10719133570000000000000
0x73339C955c96bdfa1C2C9b9ca3d95429875Dd569,10628895960000000000000
0x67c222D79349f4F1bE073b290ef4d486861da091,10185911360000000000000
0x9397D779c63FAAF7F2e4c358a35E58bf53CcCFa1,10073797980000000000000
0x6fBfbF0327a62Dd23ba74FE0046B033a7a5A24BC,9980825898000000000000
0x02bc8D7Df6dC0c3c34C9ECCb19cACC1a80BE9683,9707378613000000000000
0x6c271DB083ea8835fA701CDB860f77B387412fEf,9570654971000000000000
0x0c5D1220b0dFaEd89707E11328d29b3202FfcD5e,9297207686000000000000
0x3849058bb15Be2B674fFf357a38D3C53d4c21095,9023760401000000000000
0x4dc51C8b39155Bcfe4605a0fa98dD9012A9c09bB,8506945033000000000000
0xCC8b0d940F3C450593b06e92e74C96b7908765f1,8490538196000000000000
0xfcEA932cE672b998D3D06eAF140a3Ef29336c30E,8203418547000000000000
0xb7846A827E60756dAa7aef93De4E7D3926B35F04,8159666981000000000000
0x55CE30da603B3F3430C0A2782cE5E0aDE8318c84,8094039633000000000000
0x695423a61a581a1cc252796ac04dbd737E494278,7383076692000000000000
0xE1836BC9EE4b4441e9E6824F70D9fa70E3Bbe84a,7314714871000000000000
0x9de2b52bF7a17593B75450aEFCE337A2B6434444,6882668161000000000000
0xf3Cae43f94F4569f728f844009aA3a01910234B9,6868995796000000000000
0xA3e2A974a9C64BA00A6baA7A30aAB6ebc6B79361,6836182122000000000000
0xA64f0d632C005C0E76276a4e4013b117F3934e61,6680317170000000000000
0x1572Ca9ef546072a0759c80428775656c379B550,6412338831000000000000
0x2d55453641fC19731b0b2f62C02906B9cc5c26b8,6016934057000000000000
0xe83De556e282236A6676610CC6830D2F082254d6,6015840267000000000000
0x7452faFF02a9678061220445Ad59c9E869baf2A9,5879116625000000000000
0x22E3cD8dDE0506Cd61876A86b77c90d444E7317D,5879116625000000000000
0x4fa268ff1EE3F33fcd14504E4e6377989341b7e2,5745127455000000000000
0xdaf8cC464Cb337f1f9Ca44331D602Ee3A1cc9ca9,5742392983000000000000
0x0cFFc3c4DE630698Ee0C39900dE864eF07A5138d,5742392983000000000000
0xB9b40a1963720C0fc0a73aA279A04E0E940Eb6ff,5646686433000000000000
0xd9f17CDc2BDf05a832a3A5201132d7797fc74316,5488087008000000000000
