0xcb44f8e81b8ff932d91b74d5e2681187d5d19f81,0,1070400000000000000000000,0,0,0,0,0
0xcb884a23577b6fe4193a8775f1d0131aac5c30d3,0,40000000000000000000000,0,35806706546639073079,419302835002081950345,3512106227376239420549,29079315487611173552
0xcba9e41b8a0fddf3977250e7826908d0e4024a4b,3044269438012877070104,0,0,0,0,0,0
0xcbd554c7445b517fe21d4134b0104013926d28bc,0,0,0,0,0,0,0
0xcc7d830ed37b7da4bcf6bcd4f2a09089def774b7,225148363348958222301,0,0,0,0,4515990880506610697692,0
0xcc8b0d940f3c450593b06e92e74c96b7908765f1,506844619302609876206,8000000000000000000000,0,0,0,0,0
0xcda528d8df68f9e44728248a4f4c0872207771bb,0,0,663326644156308223119,0,0,0,0
0xcdc9ee92c4dbe054b84ffea9757d47dc8a00e5f9,0,74000000000000000000000,0,0,0,0,0
0xcdfbfa3309fb7e8bc604f27f42d906f8e62b7797,0,0,3048630287939920362451,0,0,4501601562207323473340,0
0xcf76510255dcf844a92f57b91e17365fba95235d,0,0,0,0,0,0,0
