0xb9801179368231ca11b1f93acb5395c2bcd31998,0,4000000000000000000000,0,0,0,0,0
0xb98bf14c218008ab9d0bf2b718ac4c193dc31ccc,0,5200000000000000000000,0,0,0,0,0
0xb9b40a1963720c0fc0a73aa279a04e0e940eb6ff,0,16000000000000000000000,2141857727785340616811,0,0,0,0
0xba84af7ab49b2ec1d650210c702fa8c13d189f2f,0,0,0,0,0,0,0
0xbac9cebdc6c09d02c0aa989178724a6a465c420e,0,0,0,0,0,0,0
0xbad4dc6bc16b35a9376f403655048d9f20fb47f5,0,0,442217762737538805445,0,0,0,0
0xbb6187fe3dcb8d99e1a5991b2a81f02d5e497bfb,0,0,0,0,0,0,0
0xbce37aaf1ab97c287e10d8513a5bb18a5c621848,10000000000000000000000000,0,0,0,0,0,0
0xbdc2f13a3d4c1852568fe95da71a88a7253eda51,0,48800000000000000000000,0,4883070703080255890,297084500530560121569,5000000000000000000000,0
0xbde5935634469fb8090cff5c891b5f99b4a679ed,0,0,933230655266413402909,0,0,0,0
