0x83ebe573bfb90bba32b474c3335ca605b09a0bdd,0,88000000000000000000000,0,13831601149617371030,309241313179795529976,0,0
0x857d165be26b64a691eb225b6b1e4b64124e1a79,0,0,0,0,0,0,0
0x863ab57e290e71ab618684991d4d2f569e798fad,0,0,0,36328980983623152142,592178227750732399913,36000000000000000000000,0
0x8763e8c8faa98dc78f9cc797570410976f178933,0,46000000000000000000000,0,0,0,0,0
0x887a9f0873d48d9cdcfdc003a9cd8f4c6a4eb027,0,0,0,0,0,0,0
0x88dcad01503edbcd0795d332f9c3744304a71a15,0,0,0,0,0,0,0
0x8b883c6d8d675d833ec74f226f34a608320d971a,1829178172783952223451,16000000000000000000000,0,0,0,0,0
0x8c62482f04e5c4880ada47b0aae7db1f41a075f6,178172783952223451,0,0,0,0,0,0
0x8d3d07e15317efc76d31dc12281a970b00badbb7,0,0,0,0,0,0,0
0x8d618e25f34a17da3809c6222f5caff1410129a5,0,23600000000000000000000,1689719665681308642215,0,0,0,0
