0x41c2fbd5ada023975d2c950bd4ecf93a6c2c97ea,0,0,0,0,0,0,0
0x41d83f790e9703b8fe43d9434aec2ca259df18ff,0,24000000000000000000000,4877808460623872555999,0,0,1000000000000000000000,0
0x42055b02f0a55b400a3fd970d865ce2dee76fae1,7000000000000000000000000,0,0,0,0,0,0
0x42cc45eb4eef3ae9cd11341679dd3b75bfbbfbf5,0,14400000000000000000000,663326644156308223119,0,0,0,0
0x42f804d69299cfa0b43540ffd09cfc78987df2c2,0,0,0,0,0,0,0
0x433021ed1fcb241f3b0c5fd76e58c05ebb4f87ea,19000000000000000000000,36000000000000000000000,1493591856932694982580,0,0,0,0
0x433483e8bbcd31703bfbb265a587588177268cab,0,4774400000000000000000000,0,467504453769335475232,1930754737039914551292,1257114611062558690823588,30037576772412135487
0x44415c6431dbedb2e71b08f7555cdfc588e7a151,0,4000000000000000000000,0,0,0,0,0
0x45ee118463cd4dc310bd0a2e8c9e211e815b809a,3066812416390115426535592,0,0,0,0,0,0
0x463af3092d5e7a3150a69d3c80bce6428c384d4e,0,4000000000000000000000,609726057577984069499,0,0,0,0
