0x50aa3d33800a1bf4b8ed76740fd52dfb4bb503e7,49847393991946366383345,0,0,2997005695845649353603,51698043863396750244741,2396248770440466000000,0
0x51d78a660de35ac1cb5ce18e9d3cfbfb70f747ff,500000000000000000000,0,0,0,0,0,0
0x524d63fb924d0d7bbeb93b50a73d548bf388f04b,0,12000000000000000000000,1203831856285001111774,0,0,0,0
0x52644d60eac051826ae2a06948697a340bdf9219,0,0,609726057577984069499,0,0,0,0
0x527f8a7ea8276d7b12d54762d109ccf40b801329,20441450283715732866,0,0,747030746,151889655928803493041,0,0
0x5442eaa8b522e1a4eee64d441c5a6243baf83f0c,148968918274278549936988,0,0,0,0,0,0
0x55607bcd2d6ac823516d8b4f301774cb2327862c,0,0,0,0,0,0,0
0x557917ca0a0edb3ed9957e29b4777a3fd4bb507b,0,0,0,0,0,0,0
0x55ce30da603b3f3430c0a2782ce5e0ade8318c84,0,0,0,0,0,0,0
0x57818ff3e6ecce616095b0f3d513feb8c6c81fe7,3088144433091913556033,0,0,0,0,0,0
