0xbec53db95c6b7627c460ac08857b21bd5ffb8373,263315322065584511199,0,0,1674890581794640716797,160938855931655220493,0,0
0xbeff8217477165e49eb3cf5a6d72556e960a2b7f,11426527528993915325,52800000000000000000000,0,0,0,16927002099782680208214,0
0xbff5672d78e7ef1ebe7f6b2ebd8be7a7bbd4e9e1,2126543835705507012089,0,0,0,0,0,0
0xc066e3a0a4e824ca34d94338bbbc984ccbc781d2,156652882525804457840,0,609726057577984069499,12071641867497516342,614651664823113083200,0,0
0xc142f493509e1db38c28f65b67922c253594b386,0,0,0,0,0,0,0
0xc1d68eedf8219c793171b988145963f9229808c5,0,0,0,0,0,0,0
0xc2716b34012ad0af006a908d41b8e2bc6a42ec24,1777781009540313895817,0,0,7802875905382061522,175688078144173397735,0,0
0xc4820b7992c47f84d2fb0b945c0a6638325e996a,0,12000000000000000000000,0,0,0,0,0
0xc56f63451e6e123ceb5da1019a07d53f194f5b48,0,28000000000000000000000,0,0,0,0,0
0xc64797e6cab5c08b68bcd118e3a22761e582e241,0,12000000000000000000000,0,0,0,1203831856285001111774,0
