0x599571b36849ec01ae6a6401288f2f75bd6b996a,0,0,0,0,0,0,0
0x5ab75956e646017a97391d62bd379821c6580475,0,0,0,0,0,0,0
0x5b30ac36951e5e89f12606b3ab65883c98051622,0,0,0,0,0,3658356345567904446902,0
0x5c0fa42f598c43a924ba75e7593ae22f99adf87d,0,12000000000000000000000,0,0,0,0,0
0x5cd3d358426843abaddd6b0848de97b6c48a0801,1829178172783952223451,12000000000000000000000,0,45425481909508239436,2552038033810380427150,0,0
0x5e7649920b4bc9681b77480361a4d850e3b83388,0,0,0,0,0,0,0
0x5ec7847e5284585a0af4dec750626a5b38526de0,0,0,494608127503967152747,0,0,0,0
0x5fd5942c70c433630ded2866564ce6154b30df1d,832767138133664922,0,0,0,0,0,0
0x60c0ce0943115aea52f1979719a9cca43ed104ee,0,0,0,48428258996611177154,3427881487017839175844,4529098918011674038949,0
0x612609d8d6ffc905662ee23093b848e463165d58,242362439684570948434,76000000000000000000000,0,22477551993670842590,32743824791229207658,34986045878434892216100,0
