0xa3e2a974a9c64ba00a6baa7a30aab6ebc6b79361,0,0,0,0,0,0,0
0xa431402b0922c340b03d106424e30bfab98c7498,0,0,0,0,0,0,0
0xa4c1135f0c0123f6683f98a8177f4c51f3179107,1663777970352504072512390,0,0,0,0,0,0
0xa5b8e55841af8ce7ba26f5e8e6b9be48df021e20,0,0,329063523500729516174,0,0,0,0
0xa64f0d632c005c0e76276a4e4013b117f3934e61,0,28000000000000000000000,0,0,0,109073369268694873984,0
0xa68a00a7b74d0362cae1d6dbea1797d8717dcc93,77746711677863142,0,0,0,0,5748368354433409181182,0
0xa6ad1cd1822668e2a3ac84608dd0dc3c80388339,0,0,1672107936914827142757,0,0,0,0
0xa8e770d5976a2e54f9d5c3a16c41a1aaca0244d6,0,50000000000000000000000,0,0,0,4000000000000000000000,0
0xa92cd70cea6d7d4b653a478dded8845362f04ecb,0,0,0,0,0,3000000000000000000000,0
0xaab2eacc08690bdbe4a11f43498ca0b9d37d16c2,0,88800000000000000000000,0,0,0,12476811256102161719893,0
