0x10cd63cbeb8cb30f1b9329cb7229f5c7fe54d9c0,0,4000000000000000000000,0,0,0,0,0
0x10ea501ca01af7d91498987ea6340c7b51baddff,21459168146234099916,0,0,0,0,936799018401037417551,0
0x1171d5c48912686dcf3992de96593d502e24d957,0,8000000000000000000000,0,0,0,0,0
0x11b2db167e4bd6d37ac327c6ea31bab543d5f399,0,0,609726057577984069499,0,0,0,0
0x11c898ea11a93b6aa6fd9ae7612d014e4e338e24,0,0,0,0,0,0,0
0x11d5a07cfcf40a445df13c15f5c6d093c001ffbb,5080672352093649643397,0,0,15892108125367572636,26239977777577351642,19134027155441808107448,0
0x1205942bd0e22f22099f51eccc0b799d9eaf89f4,29178172783952223451,0,0,0,0,1800000000000000000000,0
0x121ec79e9eb2540eb211797fa09052364a7d28c5,0,80000000000000000000000,0,0,0,6097260575779840694999,0
0x1358a617cb1aa22513adb315dc33e58c8c046b93,0,12000000000000000000000,675887866312523468847,0,0,0,0
0x135d022ead508d642e6adeca8ac709c32995ffa4,30000000000000000000000,140000000000000000000000,0,0,0,0,0
