0xabc7303d27658a277830a1f64b3ca77dffa10483,3449678564371022711792,0,0,1686540561366611043731200,2223353951768692594229,0,0
0xaf41ecf2b33812d98dd95bcbd535a96db7f3f34c,0,12000000000000000000000,1829178172783952223451,0,0,0,0
0xb2069a5506b15b98284d2f249716d38fc5b9bbbd,4000000000000000000000,0,1013831799468785203271,0,0,0,0
0xb2f52cbc9afa636a2958886c2d918668a4fd73f5,0,0,0,0,0,0,161977376413086166767
0xb3c2c1141a8a885fa2404ec19afa1cf86d4bcb11,0,0,0,0,0,0,0
0xb48a7457b37431ec03a96fdcbcefb98f889d9ea1,428233000000000000000000,0,0,0,0,0,0
0xb6518414c8ee49bec909c9f7fa819b01c8929ac0,278684656145804521799,0,0,0,0,0,0
0xb75a9f255767bbb6469308250dd09a132eb4b10e,0,0,0,0,0,0,0
0xb7846a827e60756daa7aef93de4e7d3926b35f04,0,32000000000000000000000,0,0,0,0,0
0xb7ea6b741a0f0e4c2b21629c4157bd3ece43d88c,62019225790562075663,0,0,0,0,1090000000000000000000,0
