"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x18efa3bda6524a53a473051414b98b7fb09825381fc92df24058ff256a585bca","14980555","1655489211","2022-06-17 18:06:51","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x73339c955c96bdfa1c2c9b9ca3d95429875dd569","48,000","Purchase"
"0x012139f59d7cb61496ac63b2034454bf16e3c9ad6d53ab3c698cb83bbb3f56e8","14980559","1655489310","2022-06-17 18:08:30","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x9557144de0edacd8b409ca3b26965ff281129c1a","4,000","Purchase"
"0xb5f8e08de99a16f8fdcee56b4a9c5b4ba184d4351481a517ab219f04250f9a12","14980561","1655489331","2022-06-17 18:08:51","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xff50cd21eda03f05b73a9949ebd197b6ab85f3b3","4,000","Purchase"
"0x423326fca0430e4e1059457c9792a4e7d85deb01269ff4df42391517e532cd2f","14980562","1655489334","2022-06-17 18:08:54","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xf123d384879948d5cc1189a69ca9f175260ce174","26,000","Purchase"
"0xaf4040404282ec5b9eabf13a82f6ff594b0d07c0071a4ed5aa4069e77bce9474","14980563","1655489351","2022-06-17 18:09:11","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x40c7e9977d99fd3db838ffb1e312ad9e2423c457","44,000","Purchase"
"0x6996913c6b4cd07ecaaac336cd08b3fe04f21ee628017f507834ac0d4a2b48e1","14980563","1655489351","2022-06-17 18:09:11","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x9de2b52bf7a17593b75450aefce337a2b6434444","1,000","Purchase"
"0xcbf0c28269abc26eaf5c76e56884c961db9d2a011d2fe3daf9740b5731a0bfcb","14980569","1655489404","2022-06-17 18:10:04","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x7452faff02a9678061220445ad59c9e869baf2a9","6,000","Purchase"
"0x101cbeb577b788c9024ec9e7d09d9e6389c0d73f4e8604c47aea31b1fe91ee51","14980571","1655489440","2022-06-17 18:10:40","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xe2903ec8f0e117d0956f220933a5d9f4c7cd312b","23,000","Purchase"
"0xa41ba5ae0b00eefb867a9229e6e0554785699ba3005d6275399a09a5a720776b","14980571","1655489440","2022-06-17 18:10:40","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x64bed09e2a35711d1635cedfb4330948cf36d851","5,000","Purchase"
"0x5afaa63b7c25319acc31df68600f91a36405f9836823ef927ee1a9767ec6c622","14980571","1655489440","2022-06-17 18:10:40","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x279f48154d408d8f8b392923195e067e64018929","40,000","Purchase"
"0x7d86149114380f3c008f9a33e7f608442ac64b3cd66846c7861e78932b21a94d","14980584","1655489578","2022-06-17 18:12:58","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x135d022ead508d642e6adeca8ac709c32995ffa4","30,000","Purchase"
"0xc207295a5485c07903107e5b851333a382f4c7f5171eb122ad1a0328917e9e72","14980585","1655489579","2022-06-17 18:12:59","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x40c7e9977d99fd3db838ffb1e312ad9e2423c457","3,000","Purchase"
"0xf041542131857d0f8984e56af67ea17462c122c3ad04a92c80a076f4ebaf2cd1","14980586","1655489604","2022-06-17 18:13:24","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x279f48154d408d8f8b392923195e067e64018929","1,000","Purchase"
"0xa7c4ddabb3b2947256a950885ec013f32055b7a7adb9e94d2954f103d62ea033","14980586","1655489604","2022-06-17 18:13:24","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xf123d384879948d5cc1189a69ca9f175260ce174","8,000","Purchase"
"0x1c74046370764c41792ae9c2ea9324f97c8df736056a9f76050a0037c075382d","14980598","1655489832","2022-06-17 18:17:12","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x20f7f9b7c1aef55106b9c4cf66fb316346b73b41","20,000","Purchase"
"0xeac1d068f1e8cde02355834dc05cb3e3c0c5828baf65356740b13422604f742e","14980598","1655489832","2022-06-17 18:17:12","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xe2903ec8f0e117d0956f220933a5d9f4c7cd312b","18,000","Purchase"
"0x2cc4189e1f8b1d5fdbded7a381d16806489611ba282638af6e6b643408b66fa6","14980599","1655489838","2022-06-17 18:17:18","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x1bbda612525d0361a0c46fc001830a6e0ddb7eaa","5,000","Purchase"
"0xdbd4ae916eabad7675bb8af3abcdc6d32f38c6125b939b1a5cdcb10918fe4b36","14980599","1655489838","2022-06-17 18:17:18","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x279f48154d408d8f8b392923195e067e64018929","9,000","Purchase"
"0xcfff2e2761a757317a32607e69e14104984b4cae42fa7eaee28fe9a93987338d","14980616","1655490018","2022-06-17 18:20:18","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x7452faff02a9678061220445ad59c9e869baf2a9","8,000","Purchase"
"0xdba223fa9d2062f10646dcf647c8a278c12ded8b212f9f4822be2cd47d5e6843","14980617","1655490025","2022-06-17 18:20:25","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xe2903ec8f0e117d0956f220933a5d9f4c7cd312b","3,000","Purchase"
"0x85d4d41a62ec245c8570a9258e6940030f6e03b82e7d582d7ab90f071cc818d5","14980623","1655490122","2022-06-17 18:22:02","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xf123d384879948d5cc1189a69ca9f175260ce174","5,000","Purchase"
"0x8f64045b66333717b42e107bcde1779d056a8696b82cbc552e72d7dab6bdc13d","14980624","1655490136","2022-06-17 18:22:16","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x95d04983ea58ded31d8abfb823b5eae864681bf7","19,000","Purchase"
"0xe2724734b1d1a62b336b678fe43fd037458c6d717cdcb76ba2759d94dfcf9fa6","14980627","1655490211","2022-06-17 18:23:31","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x74846a0745d0bbfe97f93d6091b5d09763be70b9","4,000","Purchase"
"0x67117486c47601ec567e8d3efae81d75e8e848165ac813979fc45a3e2d45c7f2","14980627","1655490211","2022-06-17 18:23:31","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x433483e8bbcd31703bfbb265a587588177268cab","130,000","Purchase"
"0x3644295a135c53f5081d8597c183852865765aabfc72a07223de2853181e6d35","14980634","1655490331","2022-06-17 18:25:31","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x4f9099d1c393bfb576f6e541e4bdc42d5050366f","1,000","Purchase"
"0x367929d583bfcc0df00206da441a78d2b8f50d5f01df464976ece7362978cfe5","14980634","1655490331","2022-06-17 18:25:31","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xde2ed29b1eae81c221b9fb4c72378e1dbe6cf53e","11,000","Purchase"
"0x567a91e91443fccd3a32f38f2199c724ed9e3eca289d060b2dfcdd980224eb49","14980636","1655490399","2022-06-17 18:26:39","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xcdc9ee92c4dbe054b84ffea9757d47dc8a00e5f9","1,000","Purchase"
"0xaad0a67cf48603dfe68440fd11c22c6f288efe152a2f527488bdafba6ae7bf19","14980636","1655490399","2022-06-17 18:26:39","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xe2903ec8f0e117d0956f220933a5d9f4c7cd312b","8,000","Purchase"
"0x64c6c2ee33adc7a731034a716f237997d165a84235b38ec1bff8acaa39e911ef","14980636","1655490399","2022-06-17 18:26:39","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x279f48154d408d8f8b392923195e067e64018929","1,000","Purchase"
"0x3c358029de7def12d2eae02dd56b301ad64babf174e334a2e7079e965b007cf6","14980636","1655490399","2022-06-17 18:26:39","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x4f9099d1c393bfb576f6e541e4bdc42d5050366f","3,000","Purchase"
"0x2d7669682263b04110670bd32673577f680e702121f6562b448d2a032d1a2106","14980642","1655490485","2022-06-17 18:28:05","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x36d68e8b6a46f1a4538af4ba29d91d78fd6a4182","20,000","Purchase"
"0xa49e7de22cd470641277f5774daa20a0bd27d7678bdbbef459a20d69237ffcce","14980642","1655490485","2022-06-17 18:28:05","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xda9dc0ba2a66612391474d3a3de5d59dc08599ba","3,000","Purchase"
"0x581e5df50691c6fd59da8ff9610f426751770909afbb5524683bec42a50b81de","14980643","1655490520","2022-06-17 18:28:40","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xb2069a5506b15b98284d2f249716d38fc5b9bbbd","4,000","Purchase"
"0xafadb46a0786da7d70802dd105c15b74dc6896ec652a33ff30a28d7bc9e0c28d","14980672","1655491008","2022-06-17 18:36:48","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0xa92cd70cea6d7d4b653a478dded8845362f04ecb","4,000","Purchase"
"0x91e138209e5b236f37c2b046ce05b5000f6140c81c6fa617d3c92be8ef975f27","14980674","1655491077","2022-06-17 18:37:57","0x8db40469e27496b3ed7ac3bf493c385e942aed8a","0x612609d8d6ffc905662ee23093b848e463165d58","34,000","Purchase"
"0x748ca466f65e95cc950284a5dcc875a3b120649f5761b0cf4fa5b197d727d9d9","14984872","1655553968","2022-06-18 12:06:08","0xaab2eacc08690bdbe4a11f43498ca0b9d37d16c2","0x51d78a660de35ac1cb5ce18e9d3cfbfb70f747ff","500","Transfer"
"0xe87cd2f8e17053c586a89587a37e31b2b8ef5556bd0664bdf66fda2f09995d5f","15036641","1656369549","2022-06-27 22:39:09","0x6310d25ad2ac1456cff02b70bac18a1a4e49e107","0x616c5ba33e28659f7dc5df009df85ff0bbb405cb","40,000","Transfer"
